id_cliente,churn,género,cuidadano_mayor,pareja,dependientes,meses_de_contrato,servicio_telefonico,multiples_lineas_telefonicas,servicio_internet,seguridad_online,respaldo_online,proteccion_del_dispositivo,soporte_tecnico,servicio_tv,servicio_de_peliculas,tipo_de_contrato,factura_en_linea,forma_de_pago,cargos_mensuales,cargos_totales,cuentas_diarias,cantidad_servicios
6128-DAFVY,0,Femenino,0,0,0,56,0,No phone service,DSL,No,No,No,No,Yes,Yes,Mes a mes,1,Tarjeta de crédito,44.85,2564.95,1.4733902759526938,3
6131-FOYAS,0,Masculino,0,0,0,35,1,Yes,DSL,Yes,No,Yes,No,No,No,Mes a mes,1,Cheque electrónico,59.6,2094.9,1.9579500657030222,5
6131-IUNXN,0,Femenino,0,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.2,382.2,0.6636005256241787,1
6131-JLWZM,0,Femenino,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Cheque por correo,20.3,275.4,0.6668856767411301,1
6133-OZILE,0,Femenino,0,0,0,18,0,No phone service,DSL,No,No,Yes,Yes,No,No,Mes a mes,1,Cheque electrónico,35.2,607.3,1.1563731931668857,3
6134-KWTBV,0,Masculino,0,0,0,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,23.4,1429.65,0.7687253613666228,2
6135-OZQVA,0,Femenino,0,0,0,7,1,Yes,DSL,Yes,No,No,No,No,No,Mes a mes,1,Cheque electrónico,53.65,404.35,1.7624835742444152,4
6137-MFAJN,0,Femenino,0,0,0,48,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,Mes a mes,1,Cheque electrónico,44.8,2104.55,1.4717477003942179,4
6137-NICCO,0,Femenino,0,1,1,6,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,No,Mes a mes,1,Cheque por correo,94.05,518.75,3.0896846254927723,6
6139-ZZRBQ,0,Masculino,1,0,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Transferencia bancaria,20.05,1198.05,0.6586727989487516,1
6140-QNRQQ,1,Masculino,0,0,0,1,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque por correo,71.55,71.55,2.350525624178712,2
6141-OOXUQ,1,Masculino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.65,19.65,0.645532194480946,1
6142-VSJQO,1,Femenino,0,1,1,1,1,No,DSL,No,No,No,No,No,No,Mes a mes,1,Transferencia bancaria,44.35,44.35,1.4569645203679369,2
6143-JQKEA,0,Masculino,0,0,0,10,1,No,DSL,No,No,No,No,No,No,Mes a mes,1,Tarjeta de crédito,45.8,436.2,1.5045992115637317,2
6145-NNPNO,0,Femenino,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Mes a mes,0,Transferencia bancaria,44.15,44.15,1.4503942181340341,2
6147-CBCRA,0,Femenino,0,1,0,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.05,669.45,0.6586727989487516,1
6152-ONASV,0,Femenino,0,1,0,68,1,Yes,DSL,Yes,No,No,Yes,No,No,Un año,0,Transferencia bancaria,58.25,3975.7,1.9136005256241786,5
6156-UZDLF,0,Femenino,0,0,0,26,1,No,Fibra óptica,Yes,No,Yes,Yes,No,No,Un año,1,Tarjeta de crédito,87.15,2274.1,2.8630091984231276,5
6158-DWPZT,1,Masculino,0,1,0,9,0,No phone service,DSL,No,No,No,No,No,No,Un año,0,Transferencia bancaria,24.1,259.8,0.7917214191852825,1
6158-HDPXZ,0,Masculino,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque por correo,25.35,25.35,0.8327858081471747,1
6161-ERDGD,0,Masculino,0,1,1,71,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Un año,0,Cheque electrónico,85.45,6300.85,2.807161629434954,8
6161-UUUTA,1,Masculino,1,0,0,3,1,No,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,79.9,260.9,2.6248357424441524,3
6164-HAQTX,0,Masculino,0,0,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Dos años,0,Transferencia bancaria,53.95,3888.65,1.7723390275952695,6
6164-HXUGH,0,Femenino,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.85,119.3,0.6521024967148489,1
6166-ILMNY,1,Femenino,0,0,0,2,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,0,Transferencia bancaria,69.75,144.55,2.291392904073587,2
6166-YIPFO,0,Masculino,0,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Cheque electrónico,64.7,4746.05,2.1254927726675428,7
6167-SYRNG,1,Masculino,1,1,0,59,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,64.05,3886.85,2.1041392904073586,6
6168-WFVVF,1,Femenino,1,0,0,3,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Cheque electrónico,70.3,235.5,2.3094612352168196,2
6168-YBYNP,0,Masculino,0,0,0,59,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Mes a mes,1,Cheque electrónico,111.35,6519.75,3.658015768725361,8
6169-PGNCD,0,Femenino,0,0,0,57,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Dos años,1,Tarjeta de crédito,74.3,4166.35,2.440867279894875,7
6169-PPETC,0,Masculino,0,1,1,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,20.5,759.35,0.6734559789750328,1
6171-ZTVYB,0,Masculino,0,1,0,43,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Mes a mes,0,Transferencia bancaria,66.25,2907.35,2.176412614980289,6
6172-FECYY,1,Masculino,0,1,1,49,1,Yes,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,0,Cheque electrónico,84.5,4254.85,2.775952693823916,4
6173-GOLSU,0,Masculino,1,1,0,67,1,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Tarjeta de crédito,94.65,6079.0,3.109395532194481,5
6173-ITPWD,1,Masculino,0,1,0,47,1,Yes,Fibra óptica,No,Yes,Yes,No,No,No,Mes a mes,1,Transferencia bancaria,83.35,4065.0,2.7381734559789748,5
6174-NRBTZ,0,Masculino,0,0,0,46,0,No phone service,DSL,Yes,No,No,No,No,No,Un año,1,Transferencia bancaria,30.75,1489.3,1.0101839684625493,2
6175-IRFIT,0,Masculino,0,0,0,5,1,No,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,0,Cheque por correo,78.75,426.35,2.5870565045992113,3
6176-YJWAS,0,Masculino,0,1,0,72,1,Yes,Fibra óptica,Yes,Yes,Yes,No,Yes,No,Dos años,1,Tarjeta de crédito,97.95,7114.25,3.2178055190538766,7
6177-PEVRA,0,Femenino,0,0,0,48,1,No,DSL,Yes,Yes,No,No,No,No,Dos años,0,Tarjeta de crédito,55.5,2627.35,1.8232588699080157,4
6178-KFNHS,1,Femenino,0,0,1,12,1,Yes,Fibra óptica,Yes,No,No,No,No,No,Mes a mes,1,Cheque electrónico,78.3,909.25,2.5722733245729303,4
6179-GJPSO,1,Femenino,1,0,0,43,1,No,Fibra óptica,Yes,Yes,No,Yes,Yes,Yes,Mes a mes,1,Tarjeta de crédito,108.15,4600.7,3.5528909329829172,7
6180-YBIQI,0,Masculino,0,0,0,5,0,No phone service,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque por correo,24.3,100.2,0.7982917214191853,1
6181-AXXYF,0,Masculino,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,24.75,1859.1,0.8130749014454665,2
6184-DYUOB,0,Femenino,0,1,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Cheque por correo,19.6,55.25,0.6438896189224704,1
6185-TASNN,0,Masculino,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,46.3,46.3,1.5210249671484888,2
6188-UXBBR,0,Femenino,0,1,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,1,Tarjeta de crédito,20.25,814.75,0.6652431011826544,1
6194-HBGQN,0,Masculino,0,0,0,51,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Un año,1,Tarjeta de crédito,81.15,4126.2,2.665900131406045,8
6195-MELTI,0,Masculino,0,0,0,57,1,No,DSL,No,Yes,No,Yes,No,No,Un año,1,Cheque por correo,54.65,3134.7,1.795335085413929,4
6196-HBOBZ,0,Masculino,0,1,0,65,1,Yes,Fibra óptica,Yes,Yes,Yes,No,Yes,No,Dos años,1,Cheque electrónico,99.35,6347.55,3.2637976346911954,7
6198-PNNSZ,0,Femenino,0,1,0,56,1,Yes,Fibra óptica,Yes,Yes,Yes,No,Yes,Yes,Un año,0,Transferencia bancaria,109.8,6109.65,3.607095926412615,8
6198-RTPMF,0,Femenino,0,1,0,17,1,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,0,Cheque electrónico,92.6,1579.7,3.0420499342969776,5
6198-ZFIOJ,0,Femenino,0,0,0,5,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,0,Cheque electrónico,75.6,402.5,2.4835742444152427,3
6199-IPCAO,0,Femenino,0,1,1,29,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,26.1,692.55,0.8574244415243101,2
6199-IWKGC,0,Femenino,1,1,0,46,1,Yes,Fibra óptica,No,No,No,Yes,Yes,Yes,Un año,0,Cheque electrónico,100.25,4753.85,3.2933639947437583,6
6202-DYYFX,0,Femenino,0,0,0,22,1,Yes,Fibra óptica,No,No,No,No,No,No,Un año,1,Tarjeta de crédito,76.0,1783.6,2.4967148488830486,3
6202-JVYEU,0,Masculino,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,1,Cheque electrónico,19.9,164.6,0.6537450722733245,1
6203-HBZPA,0,Masculino,0,0,0,52,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,0,Tarjeta de crédito,63.9,3334.95,2.0992115637319317,7
6204-IEUXJ,1,Femenino,0,0,0,3,1,No,Fibra óptica,No,No,Yes,Yes,No,No,Mes a mes,0,Tarjeta de crédito,80.1,217.55,2.6314060446780547,4
6207-WIOLX,1,Femenino,0,1,1,25,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Mes a mes,1,Tarjeta de crédito,58.6,1502.65,1.9250985545335084,6
6210-KBBPI,1,Masculino,1,0,0,9,1,Yes,Fibra óptica,No,Yes,No,No,Yes,Yes,Mes a mes,1,Tarjeta de crédito,99.45,919.4,3.2670827858081473,6
6211-WHMYA,0,Femenino,1,0,0,64,0,No phone service,DSL,No,Yes,No,Yes,Yes,No,Mes a mes,1,Cheque electrónico,43.85,2751.0,1.44053876478318,4
6211-WWLTF,0,Masculino,0,1,0,63,1,No,Fibra óptica,Yes,No,Yes,No,Yes,Yes,Dos años,0,Tarjeta de crédito,99.7,6330.4,3.2752956636005255,6
6212-ATMLK,0,Femenino,0,0,0,50,1,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,95.7,4729.75,3.1438896189224703,5
6214-EDAKZ,1,Femenino,0,1,1,22,1,No,DSL,No,Yes,No,Yes,No,No,Mes a mes,0,Cheque electrónico,55.15,1206.05,1.8117608409986858,4
6215-NQCPY,0,Masculino,0,0,0,15,1,Yes,Fibra óptica,Yes,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,99.7,1566.75,3.2752956636005255,6
6217-KDYWC,0,Masculino,0,0,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,1,Cheque por correo,19.6,1170.55,0.6438896189224704,1
6217-TOWGS,0,Femenino,0,1,0,17,1,Yes,DSL,No,Yes,No,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,75.4,1322.55,2.4770039421813403,6
6218-KNUBD,0,Masculino,0,0,0,6,1,No,DSL,No,Yes,No,No,Yes,No,Mes a mes,0,Cheque electrónico,59.45,357.6,1.9530223390275954,4
6221-AVQYL,1,Masculino,0,0,0,2,1,Yes,Fibra óptica,No,No,No,No,No,No,Mes a mes,1,Tarjeta de crédito,73.25,131.05,2.4063731931668855,3
6223-DHJGV,0,Femenino,0,0,0,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,1,Cheque por correo,20.65,958.1,0.6783837056504598,1
6225-VNQSJ,1,Masculino,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,35.45,35.45,1.1645860709592641,2
6227-FBDXH,0,Masculino,0,1,0,69,1,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Un año,0,Transferencia bancaria,99.5,6841.45,3.2687253613666227,6
6227-HWPWX,1,Femenino,0,0,1,15,1,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,0,Transferencia bancaria,69.0,994.8,2.266754270696452,2
6229-LSCKB,0,Masculino,1,0,0,6,1,No,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,79.7,497.6,2.6182654402102497,3
6229-UOLQL,0,Masculino,0,1,1,56,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Un año,1,Cheque por correo,52.0,2884.9,1.7082785808147174,5
6230-BSUXY,1,Femenino,1,0,0,1,1,No,Fibra óptica,No,No,Yes,No,No,Yes,Mes a mes,1,Cheque electrónico,85.0,85.0,2.7923784494086727,4
6231-WFGFH,0,Masculino,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Cheque por correo,20.5,77.6,0.6734559789750328,1
6233-HXJMX,0,Femenino,0,0,0,45,1,Yes,Fibra óptica,No,No,Yes,No,No,Yes,Mes a mes,1,Tarjeta de crédito,89.3,4192.15,2.933639947437582,5
6234-PFPXL,0,Masculino,0,1,0,22,1,Yes,Fibra óptica,Yes,No,No,Yes,Yes,No,Mes a mes,0,Tarjeta de crédito,95.9,2234.95,3.150459921156373,6
6234-RAAPL,0,Femenino,0,1,1,72,1,Yes,Fibra óptica,Yes,Yes,No,Yes,Yes,No,Dos años,0,Transferencia bancaria,99.9,7251.7,3.2818659658344282,7
6235-VDHOM,1,Femenino,1,0,0,5,0,No phone service,DSL,No,Yes,No,No,No,No,Mes a mes,0,Cheque electrónico,28.45,131.05,0.9346254927726675,2
6240-EURKS,1,Femenino,0,0,1,18,0,No phone service,DSL,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,35.0,553.0,1.149802890932983,2
6242-FEGFD,0,Masculino,0,1,0,66,1,Yes,Fibra óptica,Yes,Yes,Yes,Yes,No,No,Dos años,0,Cheque por correo,96.6,6424.25,3.1734559789750327,7
6242-MBHPK,0,Femenino,1,1,0,23,1,No,Fibra óptica,Yes,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,95.1,2326.05,3.124178712220762,5
6242-SGYTS,0,Masculino,0,1,1,62,1,Yes,Fibra óptica,Yes,Yes,No,No,Yes,No,Un año,1,Tarjeta de crédito,94.95,5791.85,3.119250985545335,6
6243-OZGFH,0,Femenino,0,0,0,23,0,No phone service,DSL,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,44.95,996.85,1.4766754270696452,3
6244-BESBM,0,Masculino,0,1,1,69,1,No,Fibra óptica,No,No,No,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,95.2,6671.7,3.1274638633377134,5
6248-BSHKG,0,Masculino,0,1,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,20.4,1226.45,0.6701708278580814,1
6248-TKCQV,0,Femenino,0,1,1,70,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Dos años,1,Transferencia bancaria,80.6,5460.2,2.6478318002628116,7
6250-CGGUN,0,Masculino,0,0,0,54,1,No,Fibra óptica,Yes,No,Yes,Yes,No,No,Un año,0,Cheque electrónico,84.4,4484.05,2.7726675427069645,5
6252-DFGTK,0,Femenino,0,1,0,37,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Un año,0,Tarjeta de crédito,68.1,2479.25,2.237187910643889,6
6253-GNHWH,0,Femenino,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Dos años,0,Cheque por correo,71.1,5224.95,2.3357424441524306,7
6253-WRFHY,0,Masculino,0,1,1,13,1,No,DSL,No,No,No,No,Yes,Yes,Un año,1,Cheque electrónico,64.75,877.35,2.1271353482260182,4
6257-DTAYD,0,Masculino,0,1,0,71,1,Yes,Fibra óptica,No,Yes,No,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,104.15,7365.3,3.421484888304862,7
6257-RJOHI,0,Masculino,0,0,0,4,1,No,DSL,No,No,No,Yes,No,No,Mes a mes,1,Cheque por correo,50.8,202.3,1.6688567674113008,3
6258-NGCNG,0,Masculino,0,0,0,7,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,23.5,173.0,0.7720105124835742,2
6258-PVZWJ,0,Masculino,0,1,0,68,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dos años,1,Tarjeta de crédito,90.8,6302.85,2.9829172141918527,9
6259-WJQLC,0,Masculino,1,0,0,32,1,Yes,Fibra óptica,No,No,Yes,No,No,No,Mes a mes,1,Tarjeta de crédito,81.1,2619.25,2.6642575558475685,4
6260-ONULR,0,Masculino,0,0,0,1,1,No,DSL,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque por correo,62.8,62.8,2.063074901445466,4
6260-XLACS,0,Masculino,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,0,Cheque por correo,19.7,117.8,0.6471747700394218,1
6261-LHRTG,0,Femenino,0,0,0,26,1,No,DSL,No,Yes,Yes,No,No,No,Mes a mes,1,Tarjeta de crédito,54.75,1406.9,1.7986202365308803,4
6261-RCVNS,1,Femenino,0,0,0,42,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Un año,0,Tarjeta de crédito,73.9,3160.55,2.4277266754270697,7
6265-FRMTQ,0,Masculino,0,0,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,20.4,609.1,0.6701708278580814,1
6265-SXWBU,0,Masculino,0,1,1,69,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,No,Un año,0,Tarjeta de crédito,95.75,6511.25,3.145532194480946,6
6266-QHOJZ,0,Femenino,0,0,0,65,1,Yes,Fibra óptica,Yes,Yes,No,Yes,No,No,Un año,1,Cheque electrónico,89.85,5844.65,2.9517082785808144,6
6267-DCFFZ,0,Femenino,1,1,0,30,1,Yes,Fibra óptica,No,Yes,No,No,Yes,No,Mes a mes,1,Cheque electrónico,90.05,2627.2,2.958278580814717,5
6270-OMFIW,1,Masculino,0,1,0,60,1,No,Fibra óptica,No,Yes,No,No,Yes,Yes,Un año,1,Cheque electrónico,94.4,5610.25,3.1011826544021024,5
6271-PRTUU,1,Femenino,0,1,1,28,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Transferencia bancaria,19.55,543.8,0.6422470433639947,1
6272-HWGNQ,1,Femenino,0,0,0,1,1,Yes,Fibra óptica,No,No,No,No,No,Yes,Mes a mes,1,Cheque electrónico,85.0,85.0,2.7923784494086727,4
6275-YDUVO,1,Femenino,0,0,0,2,1,No,Fibra óptica,No,No,Yes,No,No,Yes,Mes a mes,1,Cheque por correo,86.2,178.7,2.8318002628120893,4
6278-FEPBZ,0,Femenino,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,20.25,186.15,0.6652431011826544,1
6281-FKEWS,0,Femenino,0,0,0,44,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Un año,1,Cheque electrónico,49.05,2265.0,1.6113666228646517,4
6283-GITPX,0,Masculino,0,0,1,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Dos años,1,Tarjeta de crédito,76.9,5522.7,2.526281208935611,7
6284-AHOOQ,1,Masculino,1,0,0,22,1,Yes,Fibra óptica,No,No,No,Yes,Yes,No,Mes a mes,1,Transferencia bancaria,90.5,1910.6,2.9730617608409986,5
6284-KMNUF,0,Femenino,0,1,0,56,1,Yes,Fibra óptica,Yes,No,No,No,Yes,Yes,Un año,1,Cheque electrónico,98.0,5270.6,3.219448094612352,6
6285-FTQBF,0,Masculino,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Tarjeta de crédito,25.55,1867.7,0.8393561103810775,2
6286-SUUWT,0,Masculino,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Cheque por correo,19.95,19.95,0.6553876478318003,1
6286-ZHAOK,0,Femenino,0,1,1,20,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,1,Transferencia bancaria,25.55,507.4,0.8393561103810775,2
6288-CHQJB,0,Femenino,0,1,1,54,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Dos años,0,Transferencia bancaria,69.95,3871.85,2.29796320630749,6
6288-LBEAR,0,Femenino,0,0,0,23,1,No,Fibra óptica,No,Yes,No,Yes,No,No,Mes a mes,1,Cheque por correo,79.1,1783.75,2.598554533508541,4
6289-CPNLD,1,Masculino,0,1,1,33,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Un año,1,Cheque por correo,73.9,2405.05,2.4277266754270697,6
6292-TOSSS,0,Masculino,0,0,0,50,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Transferencia bancaria,24.9,1195.25,0.8180026281208935,2
6295-OSINB,0,Masculino,0,1,0,72,1,Yes,Fibra óptica,Yes,Yes,Yes,No,Yes,Yes,Dos años,1,Cheque electrónico,109.65,7880.25,3.602168199737188,8
6296-DDOOR,0,Femenino,0,0,0,19,1,No,DSL,No,Yes,No,No,Yes,No,Un año,0,Cheque electrónico,58.2,1045.25,1.9119579500657031,4
6297-NOOPG,0,Femenino,0,1,0,70,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Dos años,1,Cheque electrónico,110.5,7752.05,3.6300919842312744,8
6298-QDFNH,1,Masculino,0,0,0,22,1,Yes,Fibra óptica,No,Yes,No,No,No,No,Mes a mes,1,Cheque electrónico,79.35,1730.35,2.6067674113009196,4
6300-BWMJX,0,Femenino,0,1,0,59,1,Yes,Fibra óptica,No,No,Yes,Yes,Yes,No,Mes a mes,0,Cheque electrónico,93.35,5386.5,3.0666885676741127,6
6302-JGYRJ,1,Masculino,0,0,1,31,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Un año,1,Cheque por correo,79.45,2587.7,2.6100525624178714,7
6303-APKJD,1,Masculino,1,1,0,57,1,Yes,Fibra óptica,No,Yes,No,No,No,Yes,Mes a mes,1,Cheque electrónico,89.85,4925.35,2.9517082785808144,5
6303-KFWSL,0,Femenino,0,0,0,29,1,Yes,DSL,No,Yes,No,No,No,No,Un año,1,Cheque electrónico,55.25,1620.2,1.8150459921156372,4
6304-IJFSQ,1,Masculino,0,0,0,3,1,No,DSL,No,Yes,No,No,No,No,Mes a mes,1,Cheque por correo,49.9,130.1,1.6392904073587384,3
6305-YLBMM,1,Masculino,0,0,0,69,1,No,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Un año,1,Transferencia bancaria,104.05,7262.0,3.4181997371879103,7
6308-CQRBU,0,Femenino,0,1,0,71,1,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Dos años,0,Cheque electrónico,109.25,7707.7,3.5890275952693824,8
6311-UEUME,1,Femenino,0,0,0,29,1,No,Fibra óptica,No,No,No,No,Yes,No,Mes a mes,1,Cheque electrónico,78.9,2384.15,2.5919842312746386,3
6313-GIDIT,1,Masculino,1,0,0,53,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Mes a mes,1,Cheque electrónico,54.45,2854.55,1.7887647831800264,5
6317-YPKDH,1,Femenino,0,0,0,1,0,No phone service,DSL,No,Yes,No,No,No,No,Mes a mes,0,Transferencia bancaria,29.95,29.95,0.9839027595269382,2
6319-IEJWJ,1,Masculino,0,1,1,20,1,No,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Cheque electrónico,90.2,1776.55,2.9632063074901445,4
6319-QSUSR,0,Femenino,0,0,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mes a mes,0,Tarjeta de crédito,19.7,216.2,0.6471747700394218,1
6319-ZXCPZ,1,Masculino,0,1,0,60,1,Yes,Fibra óptica,No,Yes,Yes,No,Yes,No,Mes a mes,1,Cheque electrónico,95.75,5742.9,3.145532194480946,6
6322-HRPFA,0,Masculino,0,1,1,49,1,No,DSL,Yes,Yes,No,Yes,No,No,Mes a mes,0,Tarjeta de crédito,59.6,2970.3,1.9579500657030222,5
6322-PJJDJ,0,Masculino,0,1,0,49,1,No,Fibra óptica,No,Yes,No,No,Yes,Yes,Dos años,1,Cheque electrónico,94.8,4690.65,3.114323258869908,5
6323-AYBRX,1,Masculino,0,0,0,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,0,Cheque por correo,19.35,1099.6,0.635676741130092,1
6326-MTTXK,1,Masculino,0,0,0,8,1,Yes,Fibra óptica,No,Yes,No,No,Yes,Yes,Mes a mes,0,Cheque electrónico,100.85,819.55,3.313074901445466,6
6328-ZPBGN,1,Femenino,1,0,0,11,1,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mes a mes,1,Transferencia bancaria,95.15,997.65,3.125821287779238,5
